carat_weight,total_sales_price,cut,color,clarity
1.0,3938,3,3,0
0.6,3938,9,2,7
1.01,3938,9,7,2
0.7,3938,5,1,3
0.9,3938,5,3,0
0.71,3938,2,3,6
0.7,3938,2,3,7
0.71,3938,2,3,6
1.01,3938,5,6,3
0.35,3939,8,10,4
0.5,3939,3,10,0
0.35,3939,3,10,5
0.25,3939,1,10,3
0.35,3939,6,10,0
0.7,3940,9,2,2
1.01,3940,9,8,2
1.01,3940,4,8,2
1.01,3940,9,6,0
0.72,3940,9,4,2
0.72,3940,9,5,5
0.65,3940,9,4,6
0.76,3940,6,5,4
0.6,3940,9,3,4
0.92,3940,5,2,3
0.72,3940,9,1,3
0.7,3940,7,0,2
0.7,3940,7,0,2
0.7,3940,7,0,2
0.71,3940,7,2,2
0.7,3940,9,5,7
0.7,3940,9,5,7
0.7,3940,9,5,6
0.71,3940,9,1,3
0.7,3940,7,0,2
0.72,3940,2,2,2
0.71,3940,9,1,3
0.7,3940,9,5,7
0.7,3940,9,1,3
0.7,3940,9,5,6
0.9,3940,6,5,2
0.7,3940,5,0,4
1.01,3940,3,8,5
0.72,3940,2,1,4
0.9,3941,9,9,7
0.82,3941,8,4,4
0.8,3941,3,2,2
0.74,3941,9,4,6
0.8,3941,6,2,2
0.8,3941,5,2,2
0.81,3941,9,0,3
0.7,3941,7,2,6
1.07,3941,6,7,1
0.9,3942,9,7,3
0.73,3942,5,10,2
0.9,3942,9,5,0
0.71,3942,9,2,3
0.71,3942,9,2,3
0.6,3942,9,2,7
0.6,3942,9,2,7
0.73,3942,8,10,7
0.8,3942,9,4,3
0.75,3942,9,0,3
0.6,3942,9,1,5
0.71,3942,2,2,6
0.62,3942,9,4,6
0.62,3942,9,4,6
0.72,3942,2,2,4
1.0,3943,9,7,0
0.7,3943,9,2,4
1.02,3943,0,7,7
1.0,3943,5,7,5
0.7,3943,9,4,5
0.8,3943,5,1,2
0.7,3943,2,0,5
0.7,3943,9,5,6
1.0,3943,5,7,5
0.55,3943,9,0,6
0.64,3943,9,0,7
0.8,3943,5,3,5
0.8,3943,7,1,2
0.8,3943,5,3,5
0.8,3943,5,3,5
0.8,3943,5,1,2
0.8,3943,2,3,5
0.7,3943,9,4,1
1.0,3943,2,7,5
0.73,3943,7,3,7
0.7,3943,9,0,4
0.7,3943,4,1,2
0.51,3943,9,0,1
0.8,3943,9,5,6
0.63,3943,9,0,4
0.7,3944,9,1,2
0.58,3944,9,0,7
0.8,3944,9,4,3
0.9,3944,8,4,3
0.55,3944,9,0,6
0.9,3944,3,4,3
0.9,3944,6,5,2
0.9,3944,8,5,2
0.7,3944,9,5,6
1.01,3944,6,7,5
1.01,3944,0,8,4
0.79,3844,9,4,2
0.8,3844,5,2,2
0.66,3844,9,3,4
0.71,3844,7,5,1
0.49,3844,9,1,1
1.01,3844,9,8,4
0.64,3844,9,4,4
1.03,3844,7,6,7
1.01,3844,6,5,3
0.7,3844,7,1,5
0.7,3844,2,3,7
1.04,3845,2,0,0
0.91,3845,2,1,3
0.7,3845,9,2,5
0.76,3845,9,4,3
0.72,3845,3,0,5
0.71,3845,7,3,6
0.7,3845,9,3,5
0.52,3845,9,0,1
0.7,3845,9,2,5
0.65,3845,9,1,4
0.7,3845,9,2,5
0.7,3845,9,4,6
1.04,3845,7,6,4
0.7,3845,9,5,6
0.55,3845,9,0,6
0.7,3845,9,5,6
0.7,3845,5,3,4
0.7,3845,5,3,4
0.52,3845,9,0,1
0.7,3845,7,2,7
0.7,3845,9,5,6
0.7,3845,9,4,4
0.7,3845,9,4,6
0.73,3846,9,4,3
0.65,3846,9,2,2
0.7,3846,9,3,2
0.73,3846,9,5,7
0.52,3846,9,0,5
0.8,3846,9,7,4
0.7,3846,9,4,7
0.75,3846,2,4,7
0.6,3846,9,4,7
0.6,3846,9,4,7
0.7,3846,2,4,7
0.7,3846,9,3,2
0.55,3846,9,0,4
0.7,3846,9,3,2
0.55,3846,9,0,4
0.6,3846,9,2,4
0.7,3847,9,2,5
0.7,3847,5,3,5
1.01,3847,5,6,3
1.01,3847,2,6,3
1.01,3847,3,6,3
1.01,3847,7,7,3
1.01,3847,6,7,3
0.7,3847,9,0,4
0.58,3847,9,0,6
1.01,3847,8,6,3
0.64,3847,9,3,1
1.01,3847,2,7,7
0.78,3847,2,2,4
0.67,3847,9,0,4
0.59,3848,9,1,6
0.53,3848,9,0,1
1.0,3848,7,7,6
1.0,3848,7,7,6
1.01,3848,5,7,3
0.71,3848,2,4,6
0.74,3848,2,3,1
0.72,3848,2,0,7
1.0,3848,5,6,2
0.67,3848,9,4,4
1.0,3848,6,6,2
0.71,3848,9,2,2
1.01,3848,5,7,3
1.01,3848,7,7,3
0.72,3848,9,4,5
1.0,3848,9,5,0
0.5,3848,9,1,6
1.01,3848,7,8,4
1.0,3848,9,5,0
0.8,3848,9,2,2
0.65,3848,9,4,5
0.9,3848,9,6,2
0.7,3848,9,0,2
0.57,3848,9,3,1
0.8,3848,9,6,4
0.8,3848,9,6,4
0.8,3848,9,6,4
0.72,3848,3,1,6
1.0,3848,9,5,0
0.78,3848,9,5,5
0.7,3848,9,2,2
0.71,3848,2,4,6
0.7,3848,9,2,2
0.59,3848,9,4,6
0.57,3848,9,2,7
0.9,3850,5,1,3
1.0,3850,6,5,0
0.9,3850,9,8,5
0.54,3850,9,1,4
1.1,3850,3,4,0
0.54,3850,9,1,4
0.81,3850,9,5,2
0.72,3850,9,5,6
0.8,3850,5,1,5
0.8,3850,8,3,2
0.7,3850,2,0,4
0.74,3850,5,5,5
0.58,3850,9,4,1
0.9,3850,5,3,3
1.01,3850,7,3,3
1.0,3850,7,7,3
0.71,3850,9,3,5
1.0,3850,9,9,0
0.57,3850,9,3,6
0.58,3850,9,4,1
1.01,3850,9,7,0
0.72,3850,3,3,2
0.7,3850,9,4,7
0.7,3850,2,0,5
0.7,3850,2,1,7
0.91,3851,1,10,2
0.31,3851,1,10,0
0.91,3851,1,10,2
0.7,3852,9,5,4
0.61,3852,9,3,4
1.03,3852,6,7,5
0.83,3852,7,2,3
0.55,3852,9,0,7
0.8,3852,2,0,5
0.7,3852,9,1,5
0.55,3852,9,0,7
0.9,3852,7,4,5
0.86,3852,8,5,4
0.55,3852,9,1,4
0.8,3852,6,0,5
0.71,3852,9,0,2
1.0,3852,6,7,6
0.9,3852,2,6,2
0.55,3852,9,0,6
0.58,3852,9,0,7
0.51,3852,9,0,7
0.7,3853,9,2,2
0.7,3853,9,2,2
0.7,3853,9,2,2
0.7,3853,9,2,2
0.7,3853,9,1,3
0.7,3853,9,2,2
1.0,3853,9,3,0
0.8,3853,2,3,4
0.8,3853,9,2,3
0.7,3853,9,2,2
0.7,3853,6,3,4
0.7,3853,8,3,4
0.7,3853,5,2,5
0.96,3853,9,8,5
1.02,3853,2,6,5
0.7,3853,9,2,2
0.8,3853,9,2,2
0.81,3853,9,7,1
0.8,3853,2,2,5
0.7,3853,3,3,5
1.22,3853,8,8,2
0.64,3854,9,2,4
0.53,3854,9,0,4
0.58,3854,9,1,5
0.94,3854,3,7,3
0.56,3854,9,2,4
0.7,3854,0,4,6
1.0,3854,8,5,3
0.58,3854,9,4,6
0.56,3854,9,2,4
0.58,3854,9,4,6
0.7,3854,9,2,2
0.7,3854,9,6,4
0.8,3854,9,3,3
0.7,3854,9,2,2
0.7,3854,9,2,2
0.52,3854,9,3,5
0.7,3854,2,4,6
0.52,3854,9,3,5
0.54,3854,9,2,6
0.64,3854,9,1,2
0.68,3854,2,2,6
0.7,3854,2,4,6
0.7,3854,5,3,2
0.5,3854,9,2,6
0.7,3854,2,2,5
0.56,3854,9,3,6
0.77,3855,9,1,2
1.0,3855,7,7,4
0.56,3855,3,0,1
0.56,3855,4,0,1
1.01,3855,3,4,3
1.0,3855,9,9,2
1.0,3855,9,8,3
1.0,3855,9,8,3
0.9,3855,5,2,3
1.01,3855,9,6,2
1.0,3855,9,8,3
0.72,3855,9,4,4
0.73,3855,7,2,6
0.72,3855,9,4,4
0.73,3855,7,2,6
0.9,3855,9,5,3
0.61,3855,9,2,6
0.9,3855,5,1,3
0.71,3855,2,0,7
0.81,3856,9,5,2
0.74,3856,9,5,4
0.7,3856,9,0,5
1.17,3856,6,3,0
1.05,3856,4,4,0
0.73,3856,9,5,2
0.62,3856,9,2,6
0.63,3856,8,0,4
0.63,3856,9,2,7
0.61,3856,9,0,5
0.61,3856,9,4,7
0.51,3856,9,3,7
0.73,3856,9,5,2
0.66,3856,9,4,7
0.51,3856,9,0,1
0.66,3856,9,4,7
0.6,3856,9,3,5
0.7,3856,9,3,3
0.54,3856,9,0,1
0.54,3856,9,0,1
0.61,3856,9,3,6
0.56,3856,9,2,7
0.63,3856,9,3,1
0.63,3856,9,2,7
0.82,3858,9,0,0
0.76,3858,9,2,3
0.63,3858,9,3,5
1.03,3858,5,7,2
0.7,3858,9,4,2
0.59,3858,9,3,4
0.72,3858,2,3,6
0.82,3858,5,3,2
0.81,3858,2,1,4
0.7,3858,5,2,2
0.6,3858,9,2,1
0.7,3858,9,4,5
0.72,3858,9,3,7
0.7,3858,9,1,2
1.05,3858,5,8,4
1.23,3858,6,2,0
0.52,3858,1,10,1
0.52,3858,1,10,1
0.52,3858,1,10,1
0.54,3858,9,1,7
0.7,3858,9,0,2
0.72,3858,9,3,7
0.53,3858,9,1,1
0.56,3858,9,0,6
0.7,3858,9,5,7
0.7,3858,9,4,4
1.03,3858,9,8,5
0.7,3858,7,3,2
0.7,3858,2,0,6
0.7,3858,9,5,7
0.7,3858,2,0,6
0.72,3858,2,1,5
0.58,3858,9,3,4
0.72,3858,2,1,5
0.9,3860,9,5,3
0.9,3860,9,5,3
1.0,3860,7,7,3
0.9,3860,9,9,7
1.28,3860,9,8,3
0.8,3860,7,1,5
0.75,3860,9,0,2
0.7,3860,8,1,6
0.9,3860,7,4,5
0.7,3860,5,0,6
0.7,3860,9,4,5
0.67,3860,9,3,2
1.0,3860,9,8,2
1.0,3860,7,5,3
1.0,3860,9,8,2
0.71,3860,5,0,2
0.71,3860,5,3,4
1.06,3860,5,8,5
0.7,3860,9,1,5
0.67,3860,1,10,7
0.7,3860,5,0,7
0.51,3860,9,2,6
0.71,3860,6,3,4
0.9,3860,3,5,5
0.7,3860,9,1,2
0.7,3860,9,3,5
0.7,3860,7,1,2
0.7,3860,3,0,4
1.0,3860,9,8,0
0.63,3860,9,4,4
1.0,3860,9,8,2
0.7,3860,9,4,6
0.7,3860,2,0,7
0.71,3860,9,6,6
0.7,3860,2,1,6
0.51,3860,9,2,6
0.76,3861,9,4,5
0.78,3861,1,10,3
0.39,3861,6,10,0
0.66,3861,9,3,6
0.39,3861,6,10,2
0.52,3861,9,0,6
0.83,3861,8,4,5
1.04,3861,6,6,5
0.76,3861,9,4,7
0.74,3861,2,1,6
0.9,3862,2,6,5
0.55,3862,9,2,7
0.55,3862,9,2,7
0.52,3862,9,1,7
0.9,3862,7,6,5
0.55,3862,9,2,7
0.9,3862,5,6,5
0.9,3862,2,6,1
0.8,3862,5,5,3
0.8,3862,6,5,2
0.52,3862,9,2,6
0.62,3862,9,5,1
1.06,3862,9,7,0
1.0,3863,7,5,3
0.71,3863,9,0,3
1.01,3863,9,7,2
0.71,3863,2,2,6
0.72,3863,9,1,6
0.71,3863,9,6,7
1.07,3863,9,6,3
0.77,3863,9,2,3
0.62,3863,9,2,7
0.81,3863,2,3,5
0.6,3864,9,5,6
0.62,3864,9,5,6
0.62,3864,9,5,6
0.6,3864,9,5,6
0.7,3864,9,1,2
0.71,3864,9,0,3
0.7,3864,9,1,2
0.57,3864,9,1,4
0.7,3864,9,0,3
0.7,3864,9,3,5
0.7,3864,9,3,5
0.7,3864,9,4,5
0.7,3864,9,4,5
1.0,3864,5,8,4
0.92,3864,9,6,3
0.75,3864,9,0,3
0.7,3864,8,2,4
0.7,3864,6,3,5
0.7,3864,2,1,2
0.71,3864,7,1,2
0.77,3864,9,5,5
0.7,3864,9,4,5
0.75,3864,9,1,2
0.7,3864,9,3,5
0.7,3864,9,3,5
1.11,3864,6,5,0
0.7,3864,9,4,5
0.8,3864,9,6,7
1.0,3864,9,9,5
0.9,3864,9,8,7
0.7,3864,9,1,2
0.7,3864,9,4,5
0.71,3864,9,0,3
0.92,3864,9,9,7
0.9,3864,9,0,0
0.7,3864,9,1,2
0.92,3864,6,4,3
0.6,3864,9,4,6
0.7,3864,9,4,5
0.9,3864,7,6,6
0.7,3864,9,3,5
0.8,3864,7,1,3
0.8,3864,6,1,3
0.7,3864,0,2,4
0.7,3864,5,2,4
0.75,3864,9,1,2
0.7,3864,9,1,2
0.86,3864,7,0,3
0.8,3864,6,1,3
0.5,3864,9,0,1
0.5,3864,9,0,1
0.75,3864,9,5,1
0.7,3864,9,1,2
0.7,3864,9,4,7
0.7,3864,7,2,4
0.7,3864,9,4,7
0.7,3864,9,4,7
0.63,3864,9,3,7
0.73,3864,5,4,2
0.7,3864,2,2,7
0.7,3864,7,2,4
0.5,3864,9,0,6
0.6,3864,9,4,7
0.7,3864,2,2,4
0.7,3864,9,4,5
0.7,3864,2,1,4
0.7,3864,9,4,7
1.02,3865,8,10,7
0.38,3865,1,10,2
0.6,3866,9,3,7
0.59,3866,9,3,7
1.03,3866,8,7,7
0.5,3866,2,0,5
1.51,3866,5,9,3
0.7,3866,9,1,5
1.0,3866,5,5,3
0.8,3866,8,1,5
0.7,3866,9,3,7
1.03,3866,4,7,2
0.59,3866,9,3,7
0.71,3866,2,1,5
0.58,3866,9,2,4
0.82,3866,7,2,5
0.6,3866,9,3,5
0.71,3868,9,4,5
0.71,3868,7,2,4
1.01,3868,9,9,3
1.05,3868,6,6,5
0.72,3868,9,0,2
1.08,3868,8,7,3
0.72,3868,4,1,3
0.71,3868,8,2,4
0.5,3868,9,1,4
0.83,3868,5,5,4
0.7,3868,2,2,5
0.71,3868,9,4,4
0.71,3868,7,2,4
0.73,3869,9,2,2
0.7,3869,9,1,3
0.93,3869,5,3,3
0.73,3869,9,5,1
0.8,3869,9,6,7
1.0,3869,9,7,3
0.72,3869,9,1,2
1.0,3869,9,7,3
1.5,3869,5,9,3
1.0,3869,6,3,3
0.6,3869,9,1,6
0.7,3869,2,2,6
1.0,3869,9,8,5
0.55,3869,9,0,6
0.73,3869,2,1,6
0.9,3870,9,6,3
0.9,3870,5,6,5
0.9,3870,5,6,2
0.8,3870,9,6,3
0.62,3870,9,4,4
0.5,3870,9,0,7
1.0,3870,1,10,2
0.5,3870,9,0,5
0.5,3870,9,0,5
0.5,3870,9,0,5
0.43,3870,8,10,5
0.62,3870,9,4,4
1.0,3870,1,10,7
1.0,3870,1,10,4
0.86,3870,5,10,3
0.62,3870,9,2,5
0.6,3870,9,0,5
0.6,3870,9,0,5
0.51,3870,9,0,1
0.62,3870,9,3,5
1.0,3870,5,10,0
0.86,3870,1,10,3
0.62,3870,9,3,5
0.62,3870,9,3,5
0.7,3870,9,5,6
0.71,3870,2,0,4
0.71,3870,2,0,4
0.56,3870,9,2,6
0.6,3870,9,4,4
0.71,3870,2,0,4
0.73,3870,2,2,6
0.71,3870,2,2,6
0.61,3870,9,2,7
0.75,3871,9,2,2
1.01,3871,7,7,5
0.96,3871,3,2,3
0.75,3871,9,2,2
0.82,3871,9,5,2
0.74,3871,9,2,2
0.75,3871,6,2,5
0.71,3871,9,4,6
1.21,3872,8,7,3
0.98,3872,0,0,3
0.81,3872,9,4,3
0.7,3872,9,0,2
0.54,3872,9,0,6
0.72,3872,9,4,4
1.0,3872,7,7,3
0.72,3872,0,2,7
0.7,3872,9,0,2
0.54,3872,9,0,6
0.55,3872,9,1,1
0.7,3872,9,0,2
0.7,3872,9,3,7
0.69,3872,9,3,2
0.52,3872,9,1,6
0.7,3872,9,0,2
1.01,3872,2,3,3
0.54,3872,9,0,1
0.72,3872,9,4,4
0.7,3872,9,0,2
0.7,3872,9,1,5
0.71,3872,7,2,7
0.71,3872,1,1,4
0.7,3872,0,1,4
0.7,3872,6,2,7
0.8,3872,6,0,2
0.72,3872,3,0,2
0.96,3872,7,6,7
0.72,3872,6,0,2
0.9,3872,2,5,4
0.8,3872,9,2,3
0.7,3872,9,1,5
0.7,3872,5,4,4
1.0,3872,9,8,2
0.96,3872,7,4,2
0.7,3872,9,1,5
0.7,3872,9,4,4
0.7,3872,9,3,7
0.71,3872,6,1,4
0.71,3872,9,0,2
0.61,3872,9,3,5
1.0,3872,6,6,2
0.7,3872,2,2,7
1.2,3872,5,7,3
0.7,3872,2,2,7
0.7,3872,9,4,4
0.96,3872,6,6,7
0.73,3872,4,4,4
0.72,3872,9,5,7
0.7,3872,9,5,2
0.72,3872,2,2,7
0.7,3872,9,1,5
0.72,3872,2,1,4
1.0,3872,5,4,3
0.72,3872,9,0,2
0.7,3874,9,2,5
0.82,3874,9,1,3
0.91,3874,8,6,4
1.01,3874,6,1,0
0.71,3874,5,5,5
0.71,3874,5,5,6
0.52,3874,9,0,7
0.7,3874,9,3,5
0.71,3874,1,3,7
0.57,3874,9,2,4
0.55,3874,9,1,4
0.62,3874,9,3,5
1.03,3874,9,9,0
0.7,3874,9,1,3
0.9,3874,9,8,3
0.54,3874,9,1,4
0.72,3876,9,2,3
1.0,3876,5,3,0
1.0,3876,9,6,0
1.0,3876,9,7,0
0.75,3876,9,3,3
1.02,3876,5,8,2
1.02,3876,8,7,5
0.95,3876,9,7,3
0.63,3876,9,1,5
0.75,3876,9,1,3
0.51,3876,3,0,6
0.75,3876,9,3,3
0.63,3876,9,3,4
0.63,3876,9,1,5
1.0,3876,7,6,3
1.03,3876,9,9,2
0.71,3876,8,4,4
1.01,3876,9,9,5
0.51,3876,9,4,7
0.52,3876,9,0,4
0.57,3876,9,3,6
0.7,3876,9,5,4
0.7,3876,9,5,4
0.81,3876,5,5,2
0.52,3876,9,0,4
0.5,3876,9,0,7
0.5,3876,9,0,7
0.7,3876,2,3,7
0.75,3877,9,4,2
1.22,3877,9,7,3
1.02,3877,9,0,0
0.6,3877,9,1,7
1.02,3877,7,5,3
0.71,3878,9,2,2
0.55,3878,9,1,7
0.71,3878,7,1,2
0.6,3878,9,3,7
0.64,3878,9,2,5
0.53,3878,9,2,6
0.71,3878,6,3,2
0.71,3878,9,2,3
0.71,3878,7,4,4
0.7,3878,9,4,2
0.71,3878,2,3,5
1.02,3878,9,4,0
0.58,3878,9,3,4
0.71,3878,2,3,4
0.71,3878,2,1,6
0.55,3878,9,1,7
0.55,3878,9,1,7
0.55,3878,9,1,7
1.01,3879,5,7,5
1.01,3879,9,2,0
0.73,3879,9,1,4
1.01,3879,9,6,3
1.01,3879,6,6,5
1.02,3879,9,9,4
1.01,3879,8,6,5
1.01,3879,5,7,5
1.01,3879,3,6,5
1.01,3879,6,5,3
0.7,3879,9,4,5
1.01,3879,9,4,0
1.01,3879,9,1,0
1.01,3879,2,3,3
1.11,3879,6,6,2
1.0,3879,9,8,3
0.72,3879,2,0,7
1.0,3879,9,7,3
0.72,3879,8,0,7
1.01,3879,5,6,5
1.1,3880,8,3,0
0.91,3880,8,5,2
0.9,3880,2,6,4
1.0,3880,6,4,3
0.91,3880,7,4,3
0.61,3880,9,4,7
0.74,3880,7,2,5
0.57,3880,9,3,4
0.57,3880,9,3,7
1.01,3880,6,7,5
1.01,3880,9,5,0
0.52,3880,9,2,1
1.0,3880,6,6,5
0.68,3880,7,2,4
1.01,3880,6,3,3
0.8,3880,9,1,3
0.6,3880,9,0,4
0.8,3880,9,4,3
1.01,3880,8,6,3
0.7,3880,2,0,3
1.01,3880,7,7,6
0.7,3880,9,5,6
0.8,3880,5,4,3
0.7,3880,9,3,3
0.61,3880,9,4,7
0.62,3880,9,0,4
1.1,3881,1,10,2
0.7,3881,8,10,6
0.7,3881,1,10,2
1.1,3882,9,4,0
0.9,3882,5,1,3
0.76,3882,9,4,2
0.7,3882,9,4,2
0.9,3882,8,6,4
0.7,3882,9,2,3
0.66,3882,9,3,2
0.7,3882,4,0,3
0.55,3882,9,0,6
0.9,3882,7,4,4
0.77,3882,6,0,2
1.02,3882,6,5,3
0.7,3882,9,5,6
0.83,3882,9,4,2
0.9,3882,9,7,2
1.05,3882,9,8,3
0.7,3882,9,2,2
1.05,3882,0,7,4
0.6,3882,9,3,7
0.6,3882,9,3,7
0.9,3882,9,6,3
0.91,3882,3,4,3
0.7,3882,9,5,6
0.63,3882,9,4,7
0.9,3882,9,9,5
0.77,3882,6,0,2
0.7,3882,2,4,5
0.7,3882,5,1,5
0.7,3882,2,4,5
0.7,3882,6,1,5
0.7,3882,3,1,5
0.63,3882,9,0,7
0.7,3882,6,0,3
0.7,3882,6,0,2
0.7,3882,9,5,2
0.91,3882,9,9,2
0.7,3882,9,5,7
0.75,3882,9,5,6
0.7,3882,9,2,3
1.0,3882,9,7,5
0.93,3882,9,6,5
0.7,3882,9,3,2
0.7,3882,9,4,1
0.7,3882,3,4,7
0.58,3882,9,1,6
0.58,3882,9,1,6
0.68,3882,9,1,5
0.59,3882,9,0,5
0.59,3882,9,0,5
0.63,3882,9,2,6
0.6,3882,9,3,4
0.6,3882,9,3,4
0.71,3882,2,1,1
0.72,3882,2,3,2
0.71,3884,9,4,4
1.07,3884,9,8,2
0.95,3884,3,6,3
0.7,3884,9,1,3
0.7,3884,9,4,2
0.7,3884,9,1,3
0.7,3884,9,6,7
0.64,3884,9,4,5
0.7,3884,9,1,3
0.73,3884,3,2,2
0.71,3884,7,1,5
0.71,3884,7,1,5
0.7,3884,4,0,5
0.73,3884,8,3,2
0.7,3884,9,2,3
0.7,3884,9,4,2
0.63,3884,9,1,7
0.7,3884,5,2,2
0.7,3884,5,2,2
0.7,3884,9,1,3
0.74,3884,5,4,2
0.7,3884,2,5,1
0.74,3884,8,3,4
0.51,3884,9,2,6
0.61,3884,9,1,7
0.51,3884,9,2,6
0.7,3884,2,0,5
0.81,3884,5,2,3
0.7,3884,9,2,2
0.7,3884,8,1,1
0.74,3884,1,2,3
1.0,3884,5,7,4
0.7,3884,9,5,5
0.7,3884,2,3,6
0.7,3884,2,3,6
0.7,3884,2,4,6
1.02,3885,3,6,3
0.51,3885,9,0,1
0.84,3885,9,3,3
1.02,3885,9,8,0
0.7,3885,7,1,3
0.51,3885,9,0,1
1.0,3885,5,4,0
0.83,3885,2,4,4
0.83,3885,1,4,4
0.82,3885,9,0,3
0.52,3885,1,10,1
0.74,3885,9,5,6
0.51,3885,9,0,1
0.51,3885,9,0,1
0.7,3885,5,1,4
0.51,3885,9,0,1
0.7,3885,6,4,4
0.61,3886,9,5,6
0.61,3886,9,5,6
0.71,3886,9,4,2
0.6,3886,9,4,4
0.71,3886,9,6,1
0.61,3886,9,4,5
0.65,3886,9,3,4
0.53,3886,9,1,7
0.53,3886,9,1,7
0.56,3886,9,1,6
0.71,3886,9,4,4
0.71,3886,9,1,3
1.0,3886,5,7,5
0.6,3886,9,4,4
0.7,3886,9,1,3
0.75,3886,3,3,2
0.53,3886,9,2,6
0.53,3886,9,2,6
1.02,3886,2,7,3
0.71,3886,5,4,4
0.8,3886,5,2,3
0.52,3886,9,2,6
0.52,3886,9,2,6
0.52,3886,9,2,6
0.9,3887,5,4,2
0.59,3887,9,0,6
0.71,3887,7,2,4
0.8,3887,9,5,6
0.8,3887,9,5,6
1.0,3887,9,7,0
0.71,3887,9,1,4
0.71,3887,2,2,4
0.8,3887,9,1,3
0.8,3887,9,4,2
0.8,3887,2,4,1
0.8,3887,9,5,6
0.7,3887,5,3,4
0.63,3887,9,1,7
0.75,3888,9,5,4
0.75,3888,9,0,3
0.9,3888,6,1,3
1.2,3888,8,4,0
0.9,3888,6,7,5
1.01,3888,8,8,5
0.81,3888,9,0,3
0.72,3888,9,6,6
1.2,3888,5,8,2
1.2,3888,5,10,3
0.72,3888,1,10,2
1.0,3888,7,7,2
0.72,3888,9,6,6
0.81,3888,7,1,2
0.75,3888,6,4,5
0.9,3888,9,4,3
0.9,3888,9,9,4
0.9,3888,9,1,0
1.01,3888,7,6,2
0.18,3888,5,10,5
0.73,3888,9,4,6
0.75,3888,9,2,3
0.9,3888,4,4,0
0.6,3888,9,1,5
0.7,3888,8,1,4
0.72,3888,0,1,5
0.81,3888,2,1,7
0.72,3888,2,1,4
0.5,3888,9,1,1
0.54,3888,9,3,1
0.8,3888,1,10,2
0.18,3888,5,10,3
0.18,3888,1,10,3
0.18,3888,5,10,3
0.18,3888,8,10,3
0.18,3888,1,10,0
1.0,3888,2,4,0
0.27,3888,8,10,3
0.75,3888,5,1,5
0.48,3888,4,10,0
1.08,3888,3,7,2
0.9,3888,9,4,3
0.45,3888,1,10,0
0.6,3888,9,2,5
0.6,3888,9,2,5
0.72,3888,9,3,5
0.6,3888,6,2,1
1.01,3888,2,6,2
0.75,3888,4,1,2
0.6,3888,9,0,7
0.6,3888,9,2,5
0.72,3888,9,2,3
0.71,3888,2,2,4
0.72,3888,8,0,4
0.71,3888,2,2,4
0.7,3890,9,0,5
0.78,3890,9,3,2
0.9,3890,2,5,2
0.9,3890,5,4,3
1.01,3890,4,8,2
0.73,3890,7,2,4
1.0,3890,6,1,3
1.01,3890,2,7,7
0.9,3890,5,4,3
0.6,3890,9,3,4
0.6,3890,9,1,5
0.6,3890,9,1,5
0.52,3890,9,1,1
0.71,3890,9,5,2
0.62,3890,9,0,6
0.9,3890,8,6,6
0.7,3890,3,2,5
0.82,3890,9,5,5
0.71,3890,3,3,2
0.6,3890,9,3,4
0.56,3890,9,0,4
0.61,3890,9,4,1
0.6,3890,9,1,5
0.77,3890,2,2,7
0.56,3890,9,0,6
0.6,3890,9,1,5
1.08,3890,4,7,2
0.8,3890,9,5,7
0.56,3890,9,0,6
0.54,3890,9,2,7
0.7,3890,9,2,2
0.76,3892,9,5,4
0.8,3892,9,1,3
0.81,3892,9,1,3
0.8,3892,9,1,3
0.95,3892,7,5,5
0.8,3892,9,4,2
0.53,3892,9,2,1
0.53,3892,9,2,1
0.8,3892,5,3,5
0.8,3892,5,1,2
0.8,3892,7,2,2
0.8,3892,2,5,4
0.8,3892,5,2,2
0.8,3892,6,2,2
0.8,3892,5,5,1
0.91,3892,9,7,5
1.51,3892,9,9,0
0.8,3892,6,2,2
0.8,3892,5,2,3
0.58,3892,9,2,4
0.7,3892,2,0,5
0.5,3892,9,3,4
0.8,3892,8,2,2
0.8,3892,5,2,2
0.8,3892,9,5,5
0.5,3892,9,0,6
0.58,3892,9,3,6
0.8,3892,9,1,3
0.6,3892,9,1,7
0.8,3892,9,1,3
0.91,3892,1,10,3
0.74,3892,9,3,3
0.9,3892,7,5,2
1.0,3892,3,5,0
0.72,3892,5,1,2
0.7,3892,9,4,5
0.81,3893,6,4,4
0.81,3893,7,3,5
0.7,3893,9,4,7
0.75,3893,2,3,6
0.7,3893,5,3,4
1.06,3893,2,3,3
0.7,3893,9,4,7
0.62,3893,9,1,7
0.56,3894,9,0,7
0.91,3894,6,6,2
1.01,3894,5,3,3
0.64,3894,9,4,4
0.56,3894,9,1,4
0.56,3894,9,1,4
1.0,3894,9,8,3
0.72,3894,9,3,4
0.64,3894,9,4,4
0.56,3894,9,1,4
1.0,3894,9,3,0
0.5,3894,9,4,4
0.59,3894,9,4,6
0.59,3894,9,4,6
0.62,3894,9,4,4
1.0,3895,2,0,0
0.7,3895,9,1,4
1.01,3895,7,7,4
1.04,3895,2,5,2
1.01,3895,9,8,3
0.59,3895,9,1,1
0.9,3895,2,0,2
1.01,3895,9,8,3
0.72,3944,6,0,2
1.01,3944,9,9,3
0.55,3944,9,0,6
0.8,3944,9,5,3
1.0,3944,5,6,3
0.64,3944,9,1,2
1.0,3944,2,3,0
0.8,3944,9,4,3
1.0,3944,6,6,3
1.0,3944,3,6,3
0.8,3944,6,5,4
0.7,3944,5,5,4
